"Năm 2019, phấn đấu xóa các hộ nghèo là hộ người có công, toàn huyện phấn đấu giảm 50% số hộ người có công thuộc diện nghèo đa chiều, tương ứng với 138 hộ và đến năm 2020","sơ năm 2019, lơm huyên adrin tơ fur 50% kow sở ŭnh hnam nă ma đei kơng oei lơm ŭnh hnam đa chiêu, tương ứng 138 ŭnh hnam păng truh sơ năm 2020, pran tŭk rim ŭnh hnam dơnuh la ŭnh hnam nă ma đei kơng",Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
Sân gạch,sơn gach,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
anh ấy làm cho nhà tôi,sư jang kơ hnam nhôn,Kon Tum\Bảng đặt câu.xlsx,,
hắn là người trộm,sư noh bơ ngai klẽ,Kon Tum\Bảng đặt câu.xlsx,,
tóc tôi còn ướt,sốk inh oei hơ yuih,Kon Tum\Bảng đặt câu.xlsx,,
đất này là đất nhà tôi,teh âu noh teh hnam nhôn,Kon Tum\Bảng đặt câu.xlsx,,
Nằm màn,tep păng kơ mŭng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
tại sao bạn lại làm như vậy với tôi,thoi yo e jing pơm thoi noh kơ inh,Kon Tum\Bảng đặt câu.xlsx,,
mương nước của buôn làng,thong đak dih đe kon pơ ley,Kon Tum\Bảng đặt câu.xlsx,,
mương nước này sâu quá,thong đak âu jru jat,Kon Tum\Bảng đặt câu.xlsx,,
Thời gian: Từ ngày 15/11/2017 đến ngày 15/12/2017,thơi yan: Đưng năr 15/11/2017 truh năr 15/12/2017,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
tay tôi đụng phải cái bàn,ti inh hơtũt trõ kơ bang,Kon Tum\Bảng đặt câu.xlsx,,
tay tôi bị bỏng,ti inh pơ tõk,Kon Tum\Bảng đặt câu.xlsx,,
tay mẹ tôi bị bầm,ti mẹ inh blâm,Kon Tum\Bảng đặt câu.xlsx,,
mủ cây chuối nhỏ trúng áo tôi,toi prit kơ toh trõ ao inh,Kon Tum\Bảng đặt câu.xlsx,,
lên 5 tuổi tôi đã biết hết chữ cái,tok 5 xơ năm inh xang băt di kơ chư,Kon Tum\Bảng đặt câu.xlsx,,
Con đường,trong,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx",,
Quốc lộ 14,trong kuan,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Quốc lộ 14,trong kuan mĕng jĭt puăn,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Đường số một,trong kơ xô̆ mônh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Đường số một,trong sô̆ mônh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
tuak không muốn làm,tuak bĩ vă bỡ,Kon Tum\Bảng đặt câu.xlsx,,
tuak nói nó không muốn đi,tuak khan hi bĩ hing bôk,Kon Tum\Bảng đặt câu.xlsx,,
tuak chiều nay không đi học,tuak xỡ âu bĩ đei hok,Kon Tum\Bảng đặt câu.xlsx,,
Nhà trong,tur lam,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
nếu mình ăn nhiều thì mình sẽ mập,tâng bân xa lơ noh bân jing bek,Kon Tum\Bảng đặt câu.xlsx,,
"có thai., cả mây chị em ăn thấy ngon lành và không sao cả, riêng cô út, sau khi ăn","tôm đe hăp sa, bu sa duh khan 'ngam 'bâu phu duh bĭ đei tơdrong kiơ, gah oh hơdruch sa klaih mơn kơdih tơhlăk.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
đủ cả rồi,tôm đĩ boih,Kon Tum\Bảng đặt câu.xlsx,,
Bằng hai ngón tay Tỏa,tơ bar,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
đồ ăn bẩn quá,tơ băng xa mê hăt,Kon Tum\Bảng đặt câu.xlsx,,
Nghĩ thầm,tơ chĕng  lŭr dŭ,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Nghĩ thầm,tơ chĕng tur to (tur dŭ),Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
mốc đất tôi từ đây,tơ dral teh inh dơng âu,Kon Tum\Bảng đặt câu.xlsx,,
dấu vết người ta để lại,tơ drol đe măn lai,Kon Tum\Bảng đặt câu.xlsx,,
Cái chết của cô ấy làm tôi rất đau khổ,tơ drong lôch duch ei pơm kơ inh inh ol,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Cái chết của cô ấy làm tôi rất đau khổ,tơ drong lôch duch noh pơm eng sơnge hăt jat,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Điều đó có thể làm được,tơ drong mă noh sơ nă meng mă,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Điều đó có thể làm được,tơ drong mơ noh xơ nă bơ̆ gơh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
"khi cơng tác truyền thơng, vận động và cung cấp dịch vụ chăm sóc SKSS/KHHGĐ được thực hiện thường xuyên, Điều đó cho thấy, đúng đối tượng thì hiệu quả mang lại là rất quan trọng.","tơ drong mơ noh ăn boh, ah công tác truyền thông to nhăk păng pơ tâng dịch vụ wĕi SKSS/KHHGĐ đĕi pơm ling lang, trŏ bơ ngai noh hiệu quả ăn Jĭ kăp gĭt",Kon Tum\Văn bản phát thanh\TT-CS bai 01.xlsx,,
Hành động giết người của giặc Mỹ làm cho mọi người đều căm giận,tơ drong pơm pơ lôch bơ nuih yua hơ yăt pơm ăn đi kơ bơ nuih ŭl ăk jat,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Hành động giết người của giặc Mỹ làm cho mọi người đều căm giận,tơ drong pơm pơ lôch hay  yăt pơm ăn kơ rữm 'nu ader mil ăk,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
trù dập người ta là tội lớn,tơ hiap đe noh yoch tih,Kon Tum\Bảng đặt câu.xlsx,,
ngày mai cậu theo tôi đi mua đồ nhé,tơ ing e chă inh bôk chonh khong hó,Kon Tum\Bảng đặt câu.xlsx,,
Kia là đàn gà của tôi,tơ ji tơ puôl ier ing,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Kia là đàn gà của tôi,tơ ji tơ pôl ier po ing,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
ngoài rẫy tắm nắng?,tơ kông pơ đăng kơ tõ?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Sợi dây dài,tơ lơ̆i blŏng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
eo của tôi to quá,tơ neu inh tih jat,Kon Tum\Bảng đặt câu.xlsx,,
"Ngày mai, mặt trời chưa mọc tôi đã đi rồi",tơ ning măt 'năr tam lĕk ĭnh xăng bôk boih,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
trong làng người ta làm lễ cúng cảm tạ thần nước,tơ plei đe bỡ lể kũng bơ nê kơ yang đak,Kon Tum\Bảng đặt câu.xlsx,,
Đàn vịt,tơ pôl hơ ra,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Đàn vịt,tơ ruôl hơ ra (tơ pôl hơ ra ),Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Gõ to hơn,tơ teng deh hlok,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Gõ lại,tơ teng hdrăp,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Gõ nhè nhẹ,tơ teng hơ da hơ da,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx",,
Gõ lại,tơ teng hơ drăp,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Gõ to hơn,tơ teng mă deh loi,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Chúc mừng năm mới!,tơ thơn hơ năm nao,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
rừng rậm nhiều muỗi lắm,tơ uh lơ hơ mech mă,Kon Tum\Bảng đặt câu.xlsx,,
Việc ấy không phải dễ,tơdrong 'noh bĭ đơ̆I hnhôk,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Việc ấy không phải dễ,tơdrong ei bĭ đei hnhôk ôh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
"Việc nhà, cô ấy không làm","tơdrong jang lơ̆m hnam , duch ei bĭ bơ̆",Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
"Việc nhà, cô ấy không làm",tơdrong lơ̆m hnam duch noh bĭ jang,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Thanh niên tóc bạc?,tơdăm hon sõk bôk?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
cây bí đao mẹ tôi trồng ra hoa,tơm hơ puăl mẽ inh pơ tăm lek rang,Kon Tum\Bảng đặt câu.xlsx,,
cây tre đẹp quá,tơm kram goăng jat,Kon Tum\Bảng đặt câu.xlsx,,
sếp tôi là người tốt,tơm nhôn ji bơ ngai lơng,Kon Tum\Bảng đặt câu.xlsx,,
sếp chúng tôi chưa muốn lập gia đình,tơm nhôn tam đei wa iok unh hnam,Kon Tum\Bảng đặt câu.xlsx,,
"Rượu cần, thứ nào cũng ngon","tơm xik, mă yơ duh' lơ̆ng 'băt",Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Hòn đá nặng đó,tơmo noh hngâm,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
"Ngày mai, mặt trời chưa mọc tôi đã đi rồi",tơning măt 'năr tam lĕch ĕch so bôh boih,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
tết mẹ tôi thường mua nước ngọt bí đao,tết mẽ inh kăm chon đak ngiam hơ puăl,Kon Tum\Bảng đặt câu.xlsx,,
Làm gì có chuyện ấy,uh la yo gơh đơ̆I tơ drong a,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
hình này bị mờ,um âu bĩ rơ dah,Kon Tum\Bảng đặt câu.xlsx,,
Nhà đông người,unh hnam lơ,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
cái đèn sáng thật sự,unh pil rơ đah tơ pă,Kon Tum\Bảng đặt câu.xlsx,,
"Ban chỉ huy phòng chống lụt bão huyện đã tổ chức triển khai việc đánh giá hiện trạng hồ đập và xác định các khu vực trọng điểm phòng chống lụt bão; đề ra tình huống cụ thể và giải pháp xử lý các tình huống do lụt bão, thiên tai có thể xảy ra; phân công nhiệm vụ cụ thể cho các thành viên Ban Chỉ huy và các đơn vị có liên quan, Để ứng phó với tình hình thiên tai","wa kơ ứng pho păng tôdrong thieân tai, Khul pôgôl phong dôt ami but huyeân jôh pơ dăp tôdrong pôtho khan tôdrong kloêng, ñaâp oeêng pôtho khan rim apung pôgloh phong dôt ami but; aên leêch tôdrong cu theâ păng tôdrong tôguêm rim tôdrong yua ami bao, thieân tai dei  tôdrong ‘boh leêch; phaân koâng tôdrong pôm cu theâ aên rim thanh vieân khul pôgôl oeêng rim ñôn viê dei lieân kuan",Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
Để thực hiện chi trả chính sách miễn giảm học phí và hỗ trợ chi phí học tập đảm bảo phù hợp.,wă drong chi tra chinh sach miên yam pơxrăng phĭ păng dơ gưm jên pơxrăng đam 'bao tơ găl,Kon Tum\Văn bản phát thanh\VH-TT bai 06.xlsx,,
"nhiều năm qua Hội nông dân huyện đã phối hợp với Ngân hàng chính sách xã hội huyện thực hiện tốt công tác vay vốn cho các hộ nghèo và các đối tượng chính sách coi đây là nhiệm vụ trọng tâm của hội, Để giúp hội viên nông dân tiếp cận được với các nguồn vốn ưu đãi đầu tư phát triển sản xuất kinh doanh","wă tơ gŭm nă ma oei jĕ đei rim nguôn jên ư̆u đai tơ gŭm pơjing choh jang, tĕch bơdro, lơ sơ năm Hôi nông dân huyên xang phối hợp NHCSXH huyên pơm rơgei tơdrong vei jên ăn rim ŭnh hnam dơnuh păng rim nă ma đei kơng adring teh đak, năng âu ji tơdrong kăl dơ̆ng Hôi",Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
Ăn đi!,xa hă!,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Xâm hại tình dục phụ nữ và trẻ em là tội nghiêm trọng,xâm hăi tinh yuk kon dră kăn păng đe hyoh kon dră kăn 'noh tô̆i đăp,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
xe tôi còn dấu vết bị xước do ngã,xe inh oei tơ drơl xươc yor hoăng,Kon Tum\Bảng đặt câu.xlsx,,
máy bay lên trên trời,xe păr tok kơ pal plenh,Kon Tum\Bảng đặt câu.xlsx,,
Chim bay,xem păr,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Chim bay trên trời,xem păr tơ plĕnh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Chim sẻ,xem rĕk,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx",,
May xong áo,xit klaih ao,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx",,
cho mình chơi với các cậu xem,xong inh ngôi păng iam năng,Kon Tum\Bảng đặt câu.xlsx,,
ăn uống không để dư thừa tiếc đồ ăn,xong xa ưh kơ gơh rơ beh mêm tơ băng,Kon Tum\Bảng đặt câu.xlsx,,
Con dao,xăng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Con dao sắc ấy,xăng hnam noh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
dao này nhọn hắt,xăng âu nhơnhueh,Kon Tum\Bảng đặt câu.xlsx,,
Ăn cơm rồi,xŏng pŏr boih,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Năm 1984,xơ năm minh rơ bâu tơ xin hrĕng tơ han,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
năm nay ba tôi mập hơn,xơ năm âu ba inh bek loi,Kon Tum\Bảng đặt câu.xlsx,,
năm nay cây dứa nhà tôi không ra quả,xơ năm âu tơm hnam chik nhôn bị đei plei,Kon Tum\Bảng đặt câu.xlsx,,
Chều mai,xơ̆ tơning,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
bà tôi hay bị đau lưng,ya inh kăm ji kơ du,Kon Tum\Bảng đặt câu.xlsx,,
bà tôi dệt khăn thổ cẩm,ya inh tanh khăn pơ hnar,Kon Tum\Bảng đặt câu.xlsx,,
Doanh nghiệp vừa: Mức hỗ trợ không quá 150 triệu đồng/01 doanh nghiệp (hỗ trợ thuê lại không quá 5.000 m2/01 doanh nghiệp).,yoanh nghiê̆p dơng: Mưk tơ gưm bĭ khŏh 150 triê̆u đông lơm minh yoanh nghiê̆p (tơ gưm thuê lăi bĭ khŏh loi 5.000 met vuông lơm minh yoanh nghiê̆p),Kon Tum\Văn bản phát thanh\VH-TT bai 07.xlsx,,
Giường một,yong minh 'nu,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
vì không tưới nước nên cây và lá bị héo,yor bĩ đei dro đak noh tơm long păng hla jô,Kon Tum\Bảng đặt câu.xlsx,,
Vì nó nên tôi bắn trượt,"yor hi, kơha inh pơ nah yoch (bĭ trŏ)",Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
vì tôi nghịch ngợm nên mẹ mắng tôi,yor inh bĩ lui noh mẹ lach inh,Kon Tum\Bảng đặt câu.xlsx,,
vì trời nắng nên tôi lười đi ra ngoài,yor năr tỗ noh inh hơ lah bôk tơ agah,Kon Tum\Bảng đặt câu.xlsx,,
Vì nó nên tôi bắn trượt,yua hi noh eng pơ nah tơ bloih,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Lẽ nào nó nói dối,yua noh hi biăI blong,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
vì mệt quá nên tôi ngủ quên,yuơ gleh jat noh inh tep hiơt,Kon Tum\Bảng đặt câu.xlsx,,
vì nhà xa nên tôi phải đi sớm,yuơ hnam hơtaih noh inh thei bôk hrôih,Kon Tum\Bảng đặt câu.xlsx,,
"Nhờ phát huy được vai trò tích cực của các tổ vay vốn, các nguồn vốn được hội viên nông dân sử dụng và phát huy hiệu quả","yuơ pơjing đei tơdrong pôjăng dơ̆ng rim kơtum vei jên, rim nguôn jên đei nă ma chă yuô păng pơjing thu iŏk",Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
Bà của các anh,yă 'de 'nhŏng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Bà của các anh,yă hơ tăm đe 'nhŏng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
bà tôi bị đau,yă inh jĩ,Kon Tum\Bảng đặt câu.xlsx,,
bà tôi dệt áo,yă inh tanh ao,Kon Tum\Bảng đặt câu.xlsx,,
bà tôi đan cái giỏ,yă inh tanh kơ yoh,Kon Tum\Bảng đặt câu.xlsx,,
bà tôi bảo tôi qua nhà chơi,yă inh thei inh hia ngôi,Kon Tum\Bảng đặt câu.xlsx,,
Cái gì thế ?,yă kiơ hei?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Cái gì thế ?,yă kiơ noh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Bà chưa đến 80 tuổi,yă tam truh đơ hngam jĭt hơ năm,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Bà đánh rơi chiếc khăn,yă tơ hiong kơn,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Bà đánh rơi chiếc khăn,yă tơ hoăng kơn xut,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
"Ngày mai, mặt trời chưa mọc tôi đã đi rồi","yăng bre, măt 'nar tam lĕk inh xang bok boih",Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
Hôm qua tôi đã giã gạo và đã giã xong 10 cối,yăng bri eng sang pha phe păng sang daih,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Hôm nay là ngày tết,yăng bri jĕ nar têt,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
hôm qua tôi đi chơi với bạn,yơng brei inh bôk thông păng bôl,Kon Tum\Bảng đặt câu.xlsx,,
Giơ tay lên!,yưl ti tơ kơ như,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Nhờ tích cực thực hiện các biện pháp trên nên cơng tác DS-KHHGĐ hàng năm của xã luơn đạt kết quả đáng khích lệ.,yươ̆ tích cực pơm dôm biện pháp tok nên công tác DS-KHHGĐ rim sơ năm dih xă ling đĕi kết quả hĕ pôk pơ ang.,Kon Tum\Văn bản phát thanh\TT-CS bai 01.xlsx,,
Hôm qua tôi đã giã gạo và đã giã xong 10 cối,yỡng bri ing xang peh' be păng xang peh klaih minh jit hơ păl,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Đây là nhà tôi,Âu Hơnam inh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
Đây là nhà tôi,Âu jĭ hnam inh,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx",,
Đây thật sự là đợt sinh hoạt chính trị sâu rộng trong toàn đảng bộ và nhân dân trong xã,Âu tơ pă ji đợt sinh hoạt chính trị dru tih lơm tôm đảng bộ păng nhân dân lơm xã,Kon Tum\Văn bản phát thanh\TT-CS bai 05.xlsx,,
"Lũ quét, sạt lở núi thường xảy ra trên địa bàn các xã miền núi Vĩnh Sơn và Vĩnh Kim","Ñak tih, hlih trong daêch ‘boh leêch oei rim tôring rim xa Vinh Kim păng Vinh Sôn",Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
"Lúc này, có một yã Hpôm nghe tiếng trổng mới đến xem.",Ông mà làp ka don.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Đây là nhà tôi,âu ji Hnam ing,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Đây là nhà tôi,âu jih hnam ing,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Đây là nhà tôi,âu jih nam ing,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_3_KT.xlsx,,
Hãy tố cáo hành vi xâm hại phụ nữ và trẻ em gái,Đah xăl tơ drong xâm hăi kon dră kăn păng đe hyoh kon dră kăn,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Đài Phát thanh và Truyền hình Bình Định; Báo Bình Định,Đai phat thanh păng Truyên hinh 'Binh Đĭnh; 'Băo 'Binh Đĭnh,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
"Báo Bình Định, Đài Phát thanh và Truyền hình Bình Định","Đai phat thanh păng truyên hinh 'Binh Đĭnh, 'Băo 'Binh Đĭnh",Kon Tum\Văn bản phát thanh\VH-TT bai 08.xlsx,,
Nước chảy,Đak,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Nước đường,Đak Kơ tao,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Nước đường,Đak Kơtao,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx",,
Nước nó trong ống Mà không chảy ra?,Đak hâp oẽi lâm đing Tơma tring ưh kơ lẽch,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con sông,Đak krong,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Nước đường,Đak kơtao,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Nước một ống Đổ không ra?,"Đak mĩnh đing
Gling ưh kơ lẽch?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Nước chảy,Đak ro,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx",,
Nước chảy đạ nằm?,Đak ro tormo bích?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Nước chảy,Đak tơro,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
"Con gái ở đây, cô nào cũng đẹp",Đe Hơdruh tơ âu duch mă yơ duh guăng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
Đánh không giận,Đe atô hâp ưh kơ bơnôh,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Đảnh không giận,Đe atô hâp ưh kơ bơnỏlĩ,Kon Tum\Câu đố\Cau do Bahnar - Trang 22- Trang 37.xlsx,,
Người ta nằm thì nó đứng Người ta đứng thì nó nằm?,Đe bĩch hâp iung Đe iung hâp bĩch?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Kéo ruột nó la Ngừng lôi nó nín?,Đe dui klak hăp hmoi Pơdơh kơdui hăp thẽng?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Kéo ruột nó la Ngừng lôi nó nín?,Đe dui klak hăp hmoi Pơdơi kơdui hăp dỗ?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Mấy chị em kể chuyện cho gấu nghe, gấu thương tình trèo lên cây hái quả ngon cho ăn, lại đem cho mỗi người một gùi trái cây đầy ắp để mang về nhà.","Đe hăp pơră kơ Chơgơu tơdrong erih đe hăp, Chơgơu mơn mơnat, Chơgơu tŏk tơ 'long phe plei đum ăn đe hăp sa păng tah ăn mĭnh 'nu mĭnh jop 'bĕnh pŭ 'nhăk wih tơ hnam,",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Đặc biệt là đàn trẻ rất khác tính mẹ.,Đe kon Bia đei đon bơnôh pha ra bĭ lơlăi thoi đon bơnòh mĕ.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Dân làng không tin lời chàng trai, họ muốn tận mắt nhìn thấy nên hôm sau chàng trai dẫn họ vô rừng, núp sau tảng đá chờ cô gái.","Đe kon pơlei bĭ lŭi kơ 'bâr 'bok tơdăm pơră, đe hăp wă 'bôh tíl păng măt, kơ'na 'năr dâng rong 'bok tơdăm 'nhăk kăn hăp bô̆k tơ bri, kơ'nơp rống tơmo wă sô năng 'bok hơdmh truh hŭm, chŏng duh bĭ 'bôh kăn hăp lap boih noh wih tơ hnam.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,Đe kon pơlei jŭm dăr noh sơlene kơ đon duh 'nhăk dih băl hrôt hrat hnha tơ noh.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Người làng Plei Klêch coi Nước giọt là máu, bảo vệ sự sống của buôn làng., là sự sống vì thế họ làm mọi cách để bảo vệ nước giọt","Đe kon pơlei năng đak hơdrâm jĭ pham, jĭ tơdrong erih yuơ thoi noh kăn hăp pơm tôm tơdrong wă gơh wei wer đak hơdrâm, wei wer tơdrong erih kon pơlĕi.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Các anh đi,Đe nhong bôk,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
Các anh đi,Đe nhong bô̆k,"Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx, Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx",,
Các anh đi,Đe nhŏng bô̆k,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
